Date,mead_Evap_tavg,upperCRB_Evap_tavg,mead_Tair_f_inst,upperCRB_Tair_f_inst,mead_Rainf_tavg,upperCRB_Rainf_tavg,upperCRB_SoilMoi10_40cm_inst,upperCRB_SWE_inst
9/1/2017,0.000008610000000,0.00000997741187,300.7139083,288.5468204,0.000008033263917,0.000015771251739,40.67538039,0.04435120274
10/1/2017,0.000001760000000,0.00000663819841,294.28657,281.2803319,0.000000594690865,0.000004457375319,48.15193749,0.2913017096
11/1/2017,0.000001220000000,0.00000408274226,289.3142,277.9064775,0.000001390486117,0.000003751596068,46.98746845,0.5945113305
12/1/2017,0.000002040000000,0.00000259653822,282.275975,272.1571076,0.000002259139783,0.000001256762888,47.30966116,1.121462838
1/1/2018,0.000006120000000,0.00000327220172,284.0336733,271.7440299,0.000012348454500,0.000003591948124,47.71020804,2.595440084
2/1/2018,0.000007720000000,0.00000737908067,284.008635,271.7066565,0.000005726562400,0.000004058837974,50.48832794,4.993359699
3/1/2018,0.000009400000000,0.00000868606547,287.5277,275.5342753,0.000006052083417,0.000007044230839,51.40216095,2.010777693
4/1/2018,0.000009430000000,0.00001226353149,294.9255367,281.2607723,0.000005334652733,0.000009817267253,52.3287038,0.4298906052
5/1/2018,0.000005240000000,0.00001462832630,298.670115,287.0738071,0.000003275201567,0.000009548639342,47.49509848,0.0766330645
6/1/2018,0.000001980000000,0.00001283007524,305.0700933,292.5697785,0.000000387500003,0.000004580987634,38.60044334,0.0007158298466
7/1/2018,0.000009580000000,0.00001074762538,307.74942,295.4574967,0.000011692540250,0.000008531719897,33.30427904,3.39E-05
8/1/2018,0.000006500000000,0.00000941501302,307.2604467,293.8850768,0.000004524260700,0.000009253140596,32.36419139,0.0001086516396
9/1/2018,0.000002540000000,0.00000530644313,303.8737083,290.736425,0.000001696388883,0.000002986073924,32.8404504,0.000527632496
10/1/2018,0.000005400000000,0.00000724901455,293.288235,280.8256194,0.000012073521500,0.000018078293300,40.67507165,0.3793012717
11/1/2018,0.000005030000000,0.00000403695889,286.159225,273.2623936,0.000002746249983,0.000002732993386,47.33861029,1.385396011
12/1/2018,0.000003920000000,0.00000369056599,281.8640483,268.6879244,0.000006953561783,0.000002109655492,46.90308662,6.324005163
1/1/2019,0.000005410000000,0.00000509206727,281.5119383,268.2300943,0.000011159274000,0.000004437408036,49.04334364,15.642432
2/1/2019,0.000009310000000,0.00000831009566,280.869405,268.0622364,0.000022964062667,0.000009497186005,55.05634075,19.43568834
3/1/2019,0.000015900000000,0.00001245694542,287.779195,273.6471705,0.000018625940333,0.000010903099274,68.09980489,19.32160597
4/1/2019,0.000010500000000,0.00001622181409,293.918365,280.5579668,0.000007769930583,0.000015087084235,71.73985891,2.639287738
5/1/2019,0.000016100000000,0.00002180021735,294.3920133,282.0819589,0.000015541263167,0.000019021015793,64.99473551,0.6315186777
6/1/2019,0.000003620000000,0.00002034852615,303.0723633,289.4399331,0.000000550000010,0.000007568589594,53.55488544,0.03462456442
7/1/2019,0.000002620000000,0.00001451502195,306.3950267,294.4303345,0.000003593010750,0.000006334000876,41.67117285,9.79E-05
8/1/2019,0.000005190000000,0.00000988834384,306.9380317,294.3173265,0.000002500268817,0.000004666765925,37.06077355,5.62E-05
9/1/2019,0.000003370000000,0.00000725190099,301.1200767,289.600344,0.000003710625050,0.000007547830387,34.90649324,0.004155334803
10/1/2019,0.000002170000000,0.00000355819137,290.7319617,277.806558,0.000000659811823,0.000001875566033,34.83089795,0.7482012559
11/1/2019,0.000003460000000,0.00000418376970,286.07375,274.7645273,0.000013586250167,0.000008657133017,36.20525303,2.917616358
12/1/2019,0.000004960000000,0.00000442328418,281.463805,268.5704452,0.000013154031833,0.000004595964351,45.32725347,15.08002295
1/1/2020,0.000006280000000,0.00000462241622,282.23148,267.8999962,0.000004299260817,0.000001709041375,46.42388153,23.66897818
2/1/2020,0.000007270000000,0.00000891308523,283.6757033,268.8486855,0.000003594037350,0.000003660998570,48.98614894,27.35391977
3/1/2020,0.000013100000000,0.00001290123988,287.0913733,275.3135353,0.000013834341417,0.000010939566737,61.65817198,10.74270066
4/1/2020,0.000010600000000,0.00001253145907,293.0408033,279.76607,0.000010311527500,0.000007192977689,62.11526374,1.31320502
5/1/2020,0.000008860000000,0.00001420404844,299.53939,286.398356,0.000001796975800,0.000006648123891,51.87285961,0.00898527129
6/1/2020,0.000003030000000,0.00001538356145,302.0711283,290.3957662,0.000001203333333,0.000008359072523,42.88983683,0.002159867509
7/1/2020,0.000001610000000,0.00001055280834,306.29914,294.2267681,0.000001095698933,0.000005821230105,35.56563056,0.0001146409783
8/1/2020,0.000001320000000,0.00000793211633,306.8872483,295.4888022,0.000001077956982,0.000007829396680,32.66254683,0.0001052773667
9/1/2020,0.000001040000000,0.00000809868425,302.12539,289.0787148,0.000000242708333,0.000006894133552,37.0169699,0.1013743028
10/1/2020,0.000000757000000,0.00000428767016,294.718445,282.5296314,0.000000478427417,0.000004076844875,35.39113272,0.4085709964
11/1/2020,0.000001540000000,0.00000408554365,286.7360017,275.2751778,0.000002670416667,0.000005557819918,37.85262601,1.089664749
12/1/2020,0.000003420000000,0.00000309123677,280.6002767,268.7267852,0.000007451948833,0.000000516975130,39.61769715,4.773886331
1/1/2021,0.000006620000000,0.00000418717636,281.0922333,268.2500107,0.000012314180083,0.000001162577612,39.87370158,7.698173889
2/1/2021,0.000009270000000,0.00000854086539,284.207925,269.5465339,0.000005061755983,0.000004281634803,43.46634059,10.43101766
3/1/2021,0.000010100000000,0.00001156510588,286.4222367,274.1825427,0.000006984475833,0.000006974885271,47.53345608,4.141665201
4/1/2021,0.000006880000000,0.00000968254122,293.6055417,279.9791959,0.000005956666783,0.000007324634763,47.59060901,0.39993933
5/1/2021,0.000005650000000,0.00001235126039,297.72616,285.3929126,0.000001346841417,0.000008433803482,45.06565009,0.08306603365
6/1/2021,0.000002650000000,0.00001374023821,305.371475,292.9270435,0.000005157916600,0.000008348148540,38.63541598,0.0006118375184
7/1/2021,0.000016500000000,0.00001221264186,306.9648533,295.273691,0.000020802284667,0.000017022241534,34.31714063,2.70E-06
8/1/2021,0.000009880000000,0.00001424524886,306.4014667,293.4977813,0.000005859206883,0.000011934630224,42.19513862,0.0001096639228
9/1/2021,0.000004740000000,0.00000760009605,302.778625,290.3313985,0.000002781805583,0.000010711820972,38.36249689,0.006763598341
10/1/2021,0.000007050000000,0.00000915597610,292.4650783,280.7859311,0.000010330981167,0.000017298070789,49.55776537,0.2539780147
11/1/2021,0.000005030000000,0.00000480670692,289.5861733,277.4063468,0.000002840277767,0.000004658865061,53.73512213,0.2964818662
12/1/2021,0.000006050000000,0.00000546098137,282.5304617,270.7653927,0.000013108333500,0.000008478776643,56.03076693,4.829231769
1/1/2022,0.000004810000000,0.00000552181121,282.087955,268.4138179,0.000001844959700,0.000001272771293,57.68581006,11.05893336
2/1/2022,0.000008050000000,0.00000698852896,283.3946417,268.5445112,0.000009485416667,0.000004130430928,57.52940692,6.233489302
3/1/2022,0.000012700000000,0.00001159927664,288.4657133,274.2433765,0.000018731183167,0.000010600834331,58.5030928,3.163440666
4/1/2022,0.000015500000000,0.00001654411651,293.0122433,279.2143021,0.000012191041500,0.000010913884218,60.71747643,0.9948354234
5/1/2022,0.000003500000000,0.00001585399083,296.8215683,284.3231908,0.000000792943563,0.000012334607410,53.08614637,0.1170739977
6/1/2022,0.000002390000000,0.00001537938002,303.5717417,290.9098571,0.000001035555567,0.000006916016380,43.9422971,0.0144951186
7/1/2022,0.000004350000000,0.00001335588427,306.5235433,294.855698,0.000009746303833,0.000010446354102,36.78600173,2.62E-05
8/1/2022,0.000014100000000,0.00001360238368,305.2821833,293.8013153,0.000012136021167,0.000012922403517,38.41175712,0.0001269570793
9/1/2022,0.000006500000000,0.00000950515974,303.4342483,291.2420921,0.000007994791833,0.000013819885794,38.74470923,0.001191073908
10/1/2022,0.000005050000000,0.00000777314520,295.4510517,282.0458258,0.000000838978500,0.000012329511413,49.146501,0.1856403539
11/1/2022,0.000006120000000,0.00000579952857,283.5497167,271.1782354,0.000008039861167,0.000006023226128,52.47456655,2.826232565
12/1/2022,0.000003610000000,0.00000375650037,281.72489,267.9078662,0.000011792674917,0.000007153910772,54.50151056,9.779920286
1/1/2023,0.000008880000000,0.00000507075875,280.7523317,267.0405342,0.000022783534667,0.000007961836963,64.04352759,41.64507501
2/1/2023,0.000009500000000,0.00000833258566,281.5655883,267.0181777,0.000007184003100,0.000002166472088,66.43910911,48.39860698
3/1/2023,0.000017400000000,0.00001182635473,284.487795,270.093687,0.000022415054000,0.000009023651124,74.73225233,49.38621315
4/1/2023,0.000010700000000,0.00001631963438,292.268765,276.9579846,0.000004241388883,0.000007139991307,83.44990367,20.82257832
5/1/2023,0.000005930000000,0.00001895718163,297.6288533,285.6597505,0.000002985483883,0.000010661008572,68.38320864,0.2665648168
6/1/2023,0.000004830000000,0.00002246430037,300.435205,288.6900164,0.000003402638917,0.000013696311034,55.40410163,0.01483394347
7/1/2023,0.000002060000000,0.00001523064772,308.42491,295.4590496,0.000002048454267,0.000006508110905,42.94723919,2.91E-05
8/1/2023,0.000013100000000,0.00001687316441,304.9186883,293.5717944,0.000019614717667,0.000015971563300,43.86329411,4.62E-05
9/1/2023,0.000009100000000,0.00001081461190,300.9287717,289.2905205,0.000007781458250,0.000009965694743,43.15316976,0.007714871056
10/1/2023,0.000005620000000,0.00000668896511,294.6085033,282.6018652,0.000002032795717,0.000008187993493,44.62283759,0.2522961086
